oblast_id,raion_id,hromada_id,hromada_name,hromada_geo_id,has_adm3_geometry,parent_link_status
UA01,UA0114,UA01140450000059831,Слов’янська територіальна громада,0114045,1,linked
UA01,UA0114,UA01140470000038664,Совхозненська територіальна громада,0114047,1,linked
UA01,UA0114,UA01140490000062402,Суворовська територіальна громада,0114049,1,linked
UA01,UA0114,UA01140510000012574,Філатівська територіальна громада,0114051,1,linked
UA01,UA0114,UA01140530000090597,Чернишівська територіальна громада,0114053,1,linked
UA01,UA0116,UA01160010000068510,Гвардійська територіальна громада,0116001,1,linked
UA01,UA0116,UA01160030000061374,Гресівська територіальна громада,0116003,1,linked
UA01,UA0116,UA01160050000040648,Добрівська територіальна громада,0116005,1,linked
UA01,UA0116,UA01160070000046566,Донська територіальна громада,0116007,1,linked
UA01,UA0116,UA01160090000041883,Журавлівська територіальна громада,0116009,1,linked
UA01,UA0116,UA01160110000089485,Кольчугинська територіальна громада,0116011,1,linked
UA01,UA0116,UA01160130000098965,Мазанська територіальна громада,0116013,1,linked
UA01,UA0116,UA01160150000023108,Миколаївська територіальна громада,0116015,1,linked
UA01,UA0116,UA01160170000019851,Мирнівська територіальна громада,0116017,1,linked
UA01,UA0116,UA01160190000061883,Молодіжненська територіальна громада,0116019,1,linked
UA01,UA0116,UA01160210000086615,Новоандріївська територіальна громада,0116021,1,linked
UA01,UA0116,UA01160230000038562,Новоселівська територіальна громада,0116023,1,linked
UA01,UA0116,UA01160250000058686,Первомайська територіальна громада,0116025,1,linked
UA01,UA0116,UA01160270000031825,Перовська територіальна громада,0116027,1,linked
UA01,UA0116,UA01160290000071845,Пожарська територіальна громада,0116029,1,linked
UA01,UA0116,UA01160310000040585,Родниківська територіальна громада,0116031,1,linked
UA01,UA0116,UA01160330000011827,Сімферопольська територіальна громада,0116033,1,linked
UA01,UA0116,UA01160350000093680,Скворцівська територіальна громада,0116035,1,linked
UA01,UA0116,UA01160370000090328,Трудівська територіальна громада,0116037,1,linked
UA01,UA0116,UA01160390000055803,Укромнівська територіальна громада,0116039,1,linked
UA01,UA0116,UA01160410000050379,Урожайнівська територіальна громада,0116041,1,linked
UA01,UA0116,UA01160430000017281,Чистенська територіальна громада,0116043,1,linked
UA01,UA0116,UA01160450000039927,Широківська територіальна громада,0116045,1,linked
UA01,UA0116,UA01160470000074732,Шкільненська територіальна громада,0116047,1,linked
UA01,UA0118,UA01180010000042297,Абрикосівська територіальна громада,0118001,1,linked
UA01,UA0118,UA01180030000066539,Берегова територіальна громада,0118003,1,linked
UA01,UA0118,UA01180050000061143,Веселівська територіальна громада,0118005,1,linked
UA01,UA0118,UA01180070000032242,Владиславівська територіальна громада,0118007,1,linked
UA01,UA0118,UA01180090000097181,Грушівська територіальна громада,0118009,1,linked
UA01,UA0118,UA01180110000051412,Дачнівська територіальна громада,0118011,1,linked
UA01,UA0118,UA01180130000036996,Дмитрівська територіальна громада,0118013,1,linked
UA01,UA0118,UA01180150000021839,Журавська територіальна громада,0118015,1,linked
UA01,UA0118,UA01180170000035144,Завітненська територіальна громада,0118017,1,linked
UA01,UA0118,UA01180190000061627,Золотополенська територіальна громада,0118019,1,linked
UA01,UA0118,UA01180210000051057,Іллічівська територіальна громада,0118021,1,linked
UA01,UA0118,UA01180230000030762,Кіровська територіальна громада,0118023,1,linked
UA01,UA0118,UA01180250000081725,Коктебельська територіальна громада,0118025,1,linked
UA01,UA0118,UA01180270000013129,Красногвардійська територіальна громада,0118027,1,linked
UA01,UA0118,UA01180290000010395,Краснофлотська територіальна громада,0118029,1,linked
UA01,UA0118,UA01180310000020688,Льговська територіальна громада,0118031,1,linked
UA01,UA0118,UA01180330000036926,Міжріченська територіальна громада,0118033,1,linked
UA01,UA0118,UA01180350000095618,Морська територіальна громада,0118035,1,linked
UA01,UA0118,UA01180370000034421,Насипнівська територіальна громада,0118037,1,linked
UA01,UA0118,UA01180390000031143,Некрасовська територіальна громада,0118039,1,linked
UA01,UA0118,UA01180410000057615,Новосвітська територіальна громада,0118041,1,linked
UA01,UA0118,UA01180430000032666,Орджонікідзевська територіальна громада,0118043,1,linked
UA01,UA0118,UA01180450000076517,Партизанська територіальна громада,0118045,1,linked
UA01,UA0118,UA01180470000087181,Первомайська територіальна громада,0118047,1,linked
UA01,UA0118,UA01180490000091735,Привітненська територіальна громада,0118049,1,linked
UA01,UA0118,UA01180510000076308,Приморська територіальна громада,0118051,1,linked
UA01,UA0118,UA01180530000069956,Прудівська територіальна громада,0118053,1,linked
UA01,UA0118,UA01180550000071757,Пушкінська територіальна громада,0118055,1,linked
UA01,UA0118,UA01180570000091536,Синицинська територіальна громада,0118057,1,linked
UA01,UA0118,UA01180590000011405,Совєтська територіальна громада,0118059,1,linked
UA01,UA0118,UA01180610000060531,Сонячнодолинська територіальна громада,0118061,1,linked
UA01,UA0118,UA01180630000073741,Старокримська територіальна громада,0118063,1,linked
UA01,UA0118,UA01180650000087957,Судацька територіальна громада,0118065,1,linked
UA01,UA0118,UA01180670000071873,Токарєвська територіальна громада,0118067,1,linked
UA01,UA0118,UA01180690000019957,Урожайнівська територіальна громада,0118069,1,linked
UA01,UA0118,UA01180710000095057,Феодосійська територіальна громада,0118071,1,linked
UA01,UA0118,UA01180730000073676,Чапаєвська територіальна громада,0118073,1,linked
UA01,UA0118,UA01180750000034054,Чорноземненська територіальна громада,0118075,1,linked
UA01,UA0118,UA01180770000034480,Щебетовська територіальна громада,0118077,1,linked
UA01,UA0118,UA01180790000028395,Яркополенська територіальна громада,0118079,1,linked
UA01,UA0120,UA01200010000060498,Алупкинська територіальна громада,0120001,1,linked
UA01,UA0120,UA01200030000060465,Алуштинська територіальна громада,0120003,1,linked
UA01,UA0120,UA01200050000052240,Гаспринська територіальна громада,0120005,1,linked
UA01,UA0120,UA01200070000069794,Гурзуфська територіальна громада,0120007,1,linked
UA01,UA0120,UA01200090000032958,Ізобільненська територіальна громада,0120009,1,linked
UA01,UA0120,UA01200110000052477,Кореїзька територіальна громада,0120011,1,linked
UA01,UA0120,UA01200130000046862,Лівадійська територіальна громада,0120013,1,linked
UA01,UA0120,UA01200150000013797,Лучистівська територіальна громада,0120015,1,linked
UA01,UA0120,UA01200170000021064,Маломаяцька територіальна громада,0120017,1,linked
UA01,UA0120,UA01200190000067573,Малоріченська територіальна громада,0120019,1,linked
UA01,UA0120,UA01200210000057415,Масандрівська територіальна громада,0120021,1,linked
UA01,UA0120,UA01200230000040659,Партенітська територіальна громада,0120023,1,linked
UA01,UA0120,UA01200250000065451,Привітненська територіальна громада,0120025,1,linked
UA01,UA0120,UA01200270000050248,Сімеїзька територіальна громада,0120027,1,linked
UA01,UA0120,UA01200290000033277,Фороська територіальна громада,0120029,1,linked
UA01,UA0120,UA01200310000097903,Ялтинська територіальна громада,0120031,1,linked
UA05,UA0502,UA05020010000053508,Агрономічна територіальна громада,0502001,1,linked
UA05,UA0502,UA05020030000031457,Вінницька територіальна громада,0502003,1,linked
UA05,UA0502,UA05020050000066991,Вороновицька територіальна громада,0502005,1,linked
UA05,UA0502,UA05020070000010139,Гніванська територіальна громада,0502007,1,linked
UA05,UA0502,UA05020090000067118,Іллінецька територіальна громада,0502009,1,linked
UA05,UA0502,UA05020110000052014,Липовецька територіальна громада,0502011,1,linked
UA05,UA0502,UA05020130000056031,Літинська територіальна громада,0502013,1,linked
UA05,UA0502,UA05020150000074651,Лука-Мелешківська територіальна громада,0502015,1,linked
UA05,UA0502,UA05020170000049432,Немирівська територіальна громада,0502017,1,linked
UA05,UA0502,UA05020190000015755,Оратівська територіальна громада,0502019,1,linked
UA05,UA0502,UA05020210000033427,Погребищенська територіальна громада,0502021,1,linked
UA05,UA0502,UA05020230000029909,Стрижавська територіальна громада,0502023,1,linked
UA05,UA0502,UA05020250000055470,Сутисківська територіальна громада,0502025,1,linked
UA05,UA0502,UA05020270000044358,Тиврівська територіальна громада,0502027,1,linked
UA05,UA0502,UA05020290000092626,Турбівська територіальна громада,0502029,1,linked
UA05,UA0502,UA05020310000080026,Якушинецька територіальна громада,0502031,1,linked
UA05,UA0504,UA05040010000022470,Бершадська територіальна громада,0504001,1,linked
UA05,UA0504,UA05040030000050131,Гайсинська територіальна громада,0504003,1,linked
UA05,UA0504,UA05040050000080930,Дашівська територіальна громада,0504005,1,linked
UA05,UA0504,UA05040070000093188,Джулинська територіальна громада,0504007,1,linked
UA05,UA0504,UA05040090000093950,Краснопільська територіальна громада,0504009,1,linked
UA05,UA0504,UA05040110000042036,Кунківська територіальна громада,0504011,1,linked
UA05,UA0504,UA05040130000025322,Ладижинська територіальна громада,0504013,1,linked
UA05,UA0504,UA05040150000077146,Ободівська територіальна громада,0504015,1,linked
UA05,UA0504,UA05040170000093514,Ольгопільська територіальна громада,0504017,1,linked
UA05,UA0504,UA05040190000039450,Райгородська територіальна громада,0504019,1,linked
UA05,UA0504,UA05040210000068217,Соболівська територіальна громада,0504021,1,linked
UA05,UA0504,UA05040230000017028,Теплицька територіальна громада,0504023,1,linked
UA05,UA0504,UA05040250000027965,Тростянецька територіальна громада,0504025,1,linked
UA05,UA0504,UA05040270000051651,Чечельницька територіальна громада,0504027,1,linked
UA05,UA0506,UA05060010000053179,Барська територіальна громада,0506001,1,linked
UA05,UA0506,UA05060030000026125,Джуринська територіальна громада,0506003,1,linked
UA05,UA0506,UA05060050000058111,Жмеринська територіальна громада,0506005,1,linked
UA05,UA0506,UA05060070000012952,Копайгородська територіальна громада,0506007,1,linked
UA05,UA0506,UA05060090000058521,Мурафська територіальна громада,0506009,1,linked
UA05,UA0506,UA05060110000027268,Северинівська територіальна громада,0506011,1,linked
UA05,UA0506,UA05060130000030729,Станіславчицька територіальна громада,0506013,1,linked
UA05,UA0506,UA05060150000094411,Шаргородська територіальна громада,0506015,1,linked
UA05,UA0508,UA05080010000038400,Бабчинецька територіальна громада,0508001,1,linked
UA05,UA0508,UA05080030000089348,Вендичанська територіальна громада,0508003,1,linked
UA05,UA0508,UA05080050000023603,Могилів-Подільська територіальна громада,0508005,1,linked
UA05,UA0508,UA05080070000010150,Мурованокуриловецька територіальна громада,0508007,1,linked
UA05,UA0508,UA05080090000089922,Чернівецька територіальна громада,0508009,1,linked
UA05,UA0508,UA05080110000056824,Ямпільська територіальна громада,0508011,1,linked
UA05,UA0508,UA05080130000024964,Яришівська територіальна громада,0508013,1,linked
UA05,UA0510,UA05100010000023453,Брацлавська територіальна громада,0510001,1,linked
UA05,UA0510,UA05100030000051497,Вапнярська територіальна громада,0510003,1,linked
UA05,UA0510,UA05100050000038768,Городківська територіальна громада,0510005,1,linked
UA05,UA0510,UA05100070000035159,Крижопільська територіальна громада,0510007,1,linked
UA05,UA0510,UA05100090000029847,Піщанська територіальна громада,0510009,1,linked
UA05,UA0510,UA05100110000070795,Студенянська територіальна громада,0510011,1,linked
UA05,UA0510,UA05100130000061386,Томашпільська територіальна громада,0510013,1,linked
UA05,UA0510,UA05100150000050790,Тульчинська територіальна громада,0510015,1,linked
UA05,UA0510,UA05100170000071290,Шпиківська територіальна громада,0510017,1,linked
UA05,UA0512,UA05120010000076685,Глуховецька територіальна громада,0512001,1,linked
UA05,UA0512,UA05120030000061384,Жданівська територіальна громада,0512003,1,linked
UA05,UA0512,UA05120050000063063,Іванівська територіальна громада,0512005,1,linked
UA05,UA0512,UA05120070000075759,Калинівська територіальна громада,0512007,1,linked
UA05,UA0512,UA05120090000060589,Козятинська територіальна громада,0512009,1,linked
UA05,UA0512,UA05120110000018679,Махнівська територіальна громада,0512011,1,linked
UA05,UA0512,UA05120130000014261,Самгородоцька територіальна громада,0512013,1,linked
UA05,UA0512,UA05120150000069474,Уланівська територіальна громада,0512015,1,linked
UA05,UA0512,UA05120170000013778,Хмільницька територіальна громада,0512017,1,linked
UA07,UA0702,UA07020010000096841,Володимир-Волинська територіальна громада,0702001,1,linked
UA07,UA0702,UA07020030000052032,Затурцівська територіальна громада,0702003,1,linked
UA07,UA0702,UA07020050000082369,Зимнівська територіальна громада,0702005,1,linked
UA07,UA0702,UA07020070000082628,Іваничівська територіальна громада,0702007,1,linked
UA07,UA0702,UA07020090000019505,Литовезька територіальна громада,0702009,1,linked
UA07,UA0702,UA07020110000037373,Локачинська територіальна громада,0702011,1,linked
UA07,UA0702,UA07020130000036300,Нововолинська територіальна громада,0702013,1,linked
UA07,UA0702,UA07020150000092012,Оваднівська територіальна громада,0702015,1,linked
UA07,UA0702,UA07020170000049971,Павлівська територіальна громада,0702017,1,linked
UA07,UA0702,UA07020190000043658,Поромівська територіальна громада,0702019,1,linked
UA07,UA0702,UA07020210000033081,Устилузька територіальна громада,0702021,1,linked
UA07,UA0704,UA07040010000033507,Камінь-Каширська територіальна громада,0704001,1,linked
UA07,UA0704,UA07040030000028082,Любешівська територіальна громада,0704003,1,linked
UA07,UA0704,UA07040050000080830,Маневицька територіальна громада,0704005,1,linked
UA07,UA0704,UA07040070000058434,Прилісненська територіальна громада,0704007,1,linked
UA07,UA0704,UA07040090000043197,Сошичненська територіальна громада,0704009,1,linked
UA07,UA0706,UA07060010000090019,Велимченська територіальна громада,0706001,1,linked
UA07,UA0706,UA07060030000041840,Велицька територіальна громада,0706003,1,linked
UA07,UA0706,UA07060050000091514,Вишнівська територіальна громада,0706005,1,linked
UA07,UA0706,UA07060070000063773,Голобська територіальна громада,0706007,1,linked
UA07,UA0706,UA07060090000026043,Головненська територіальна громада,0706009,1,linked
UA07,UA0706,UA07060110000041168,Дубечненська територіальна громада,0706011,1,linked
